6628,01/05/19,AM,DB
6615,01/05/19,AM,DB
6611,01/05/19,AM,DB
6613,01/05/19,AM,DB
6618,01/05/19,AM,DB
6617,01/06/19,AM,DB
6683,01/06/19,AM,DB
6611,01/06/19,AM,DB
6610,01/06/19,AM,DB
6614,01/06/19,AM,DB
6618,01/06/19,AM,DB
6625,01/06/19,AM,DB
6623,01/06/19,AM,DB
6622,01/06/19,AM,DB
6616,01/06/19,AM,DB
6621,01/06/19,AM,DB
6684,01/06/19,AM,DB
6619,01/06/19,AM,DB
6627,01/06/19,AM,DB
6624,01/06/19,AM,DB
6613,01/06/19,AM,DB
6626,01/06/19,AM,DB
6615,01/06/19,AM,DB
6612,01/06/19,AM,DB
6628,01/06/19,AM,DB
6620,01/06/19,AM,DB
6626,01/07/19,AM,DB
6616,01/07/19,AM,DB
6627,01/07/19,AM,DB
6623,01/07/19,AM,DB
6628,01/07/19,AM,DB
6625,01/07/19,AM,DB
6610,01/07/19,AM,DB
6624,01/07/19,AM,DB
6613,01/07/19,AM,DB
6611,01/07/19,AM,DB
6683,01/07/19,AM,DB
6618,01/07/19,AM,DB
6612,01/07/19,AM,DB
6619,01/07/19,AM,DB
6620,01/07/19,AM,DB
6684,01/07/19,AM,DB
6622,01/07/19,AM,DB
6614,01/07/19,AM,DB
6621,01/07/19,AM,DB
6617,01/07/19,AM,DB
6615,01/07/19,AM,DB
6683,01/08/19,AM,DB
6623,01/08/19,AM,DB
6627,01/08/19,AM,DB
6622,01/08/19,AM,DB
6610,01/08/19,AM,DB
6613,01/08/19,AM,DB
6614,01/08/19,AM,DB
6621,01/08/19,AM,DB
6684,01/08/19,AM,DB
6615,01/08/19,AM,DB
6625,01/08/19,AM,DB
6618,01/08/19,AM,DB
6628,01/08/19,AM,DB
6611,01/08/19,AM,DB
6616,01/08/19,AM,DB
6612,01/08/19,AM,DB
6619,01/08/19,AM,DB
6620,01/08/19,AM,DB
6624,01/08/19,AM,DB
6611,01/09/19,AM,DB
6627,01/09/19,AM,DB
6612,01/09/19,AM,DB
6621,01/09/19,AM,DB
6615,01/09/19,AM,DB
6616,01/09/19,AM,DB
6622,01/09/19,AM,DB
6619,01/09/19,AM,DB
6613,01/09/19,AM,DB
6683,01/09/19,AM,DB
6610,01/09/19,AM,DB
6618,01/09/19,AM,DB
6628,01/09/19,AM,DB
6614,01/09/19,AM,DB
6623,01/09/19,AM,DB
6684,01/09/19,AM,DB
6617,01/09/19,AM,DB
6625,01/09/19,AM,DB
6624,01/09/19,AM,DB
6620,01/09/19,AM,DB
6616,01/10/19,AM,DB
6615,01/10/19,AM,DB
6627,01/10/19,AM,DB
6684,01/10/19,AM,DB
6611,01/10/19,AM,DB
6626,01/10/19,AM,DB
6624,01/10/19,AM,DB
6620,01/10/19,AM,DB
6621,01/10/19,AM,DB
6617,01/10/19,AM,DB
6613,01/10/19,AM,DB
6618,01/10/19,AM,DB
6614,01/10/19,AM,DB
6683,01/10/19,AM,DB
6622,01/10/19,AM,DB
6612,01/10/19,AM,DB
6625,01/10/19,AM,DB
6623,01/10/19,AM,DB
6610,01/10/19,AM,DB
6628,01/10/19,AM,DB
6619,01/10/19,AM,DB
6626,01/11/19,AM,DB
6684,01/11/19,AM,DB
6613,01/11/19,AM,DB
6617,01/11/19,AM,DB
6615,01/11/19,AM,DB
6614,01/11/19,AM,DB
6624,01/11/19,AM,DB
6683,01/11/19,AM,DB
6625,01/11/19,AM,DB
6621,01/11/19,AM,DB
6611,01/11/19,AM,DB
6619,01/11/19,AM,DB
6623,01/11/19,AM,DB
6618,01/11/19,AM,DB
6620,01/11/19,AM,DB
6612,01/11/19,AM,DB
6628,01/11/19,AM,DB
6610,01/11/19,AM,DB
6622,01/11/19,AM,DB
6616,01/11/19,AM,DB
6627,01/11/19,AM,DB
6627,01/12/19,AM,DB
6628,01/12/19,AM,DB
6621,01/12/19,AM,DB
6613,01/12/19,AM,DB
6612,01/12/19,AM,DB
6619,01/12/19,AM,DB
6616,01/12/19,AM,DB
6624,01/12/19,AM,DB
6617,01/12/19,AM,DB
6684,01/12/19,AM,DB
6620,01/12/19,AM,DB
6610,01/12/19,AM,DB
6622,01/12/19,AM,DB
6626,01/12/19,AM,DB
6683,01/12/19,AM,DB
6615,01/12/19,AM,DB
6614,01/12/19,AM,DB
6618,01/12/19,AM,DB
6623,01/12/19,AM,DB
6611,01/13/19,AM,DB
6683,01/13/19,AM,DB
6614,01/13/19,AM,DB
6615,01/13/19,AM,DB
6612,01/13/19,AM,DB
6622,01/13/19,AM,DB
6616,01/13/19,AM,DB
6624,01/13/19,AM,DB
6621,01/13/19,AM,DB
6619,01/13/19,AM,DB
6625,01/13/19,AM,DB
6626,01/13/19,AM,DB
6684,01/13/19,AM,DB
6620,01/13/19,AM,DB
6618,01/13/19,AM,DB
6610,01/13/19,AM,DB
6627,01/13/19,AM,DB
6628,01/13/19,AM,DB
6613,01/13/19,AM,DB
6617,01/13/19,AM,DB
6613,01/14/19,AM,DB
6628,01/14/19,AM,DB
6617,01/14/19,AM,DB
6620,01/14/19,AM,DB
6626,01/14/19,AM,DB
6622,01/14/19,AM,DB
6615,01/14/19,AM,DB
6618,01/14/19,AM,DB
6623,01/14/19,AM,DB
6684,01/14/19,AM,DB
6610,01/14/19,AM,DB
6614,01/14/19,AM,DB
6621,01/14/19,AM,DB
6624,01/14/19,AM,DB
6683,01/14/19,AM,DB
6612,01/14/19,AM,DB
6611,01/14/19,AM,DB
6627,01/14/19,AM,DB
6625,01/14/19,AM,DB
6619,01/14/19,AM,DB
6616,01/14/19,AM,DB
6614,01/15/19,AM,DB
6619,01/15/19,AM,DB
6617,01/15/19,AM,DB
6611,01/15/19,AM,DB
6620,01/15/19,AM,DB
6623,01/15/19,AM,DB
6622,01/15/19,AM,DB
6618,01/15/19,AM,DB
6627,01/15/19,AM,DB
6628,01/15/19,AM,DB
6683,01/15/19,AM,DB
6684,01/15/19,AM,DB
6626,01/15/19,AM,DB
6615,01/15/19,AM,DB
6616,01/15/19,AM,DB
6610,01/15/19,AM,DB
6612,01/15/19,AM,DB
6613,01/15/19,AM,DB
6621,01/15/19,AM,DB
6621,01/16/19,AM,DB
6613,01/16/19,AM,DB
6683,01/16/19,AM,DB
6628,01/16/19,AM,DB
6684,01/16/19,AM,DB
6624,01/16/19,AM,DB
6627,01/16/19,AM,DB
6614,01/16/19,AM,DB
6618,01/16/19,AM,DB
6616,01/16/19,AM,DB
6615,01/16/19,AM,DB
6620,01/16/19,AM,DB
6625,01/16/19,AM,DB
6617,01/16/19,AM,DB
6622,01/16/19,AM,DB
6619,01/16/19,AM,DB
6626,01/16/19,AM,DB
6611,01/16/19,AM,DB
6612,01/16/19,AM,DB
6623,01/16/19,AM,DB
6610,01/16/19,AM,DB
6617,01/17/19,AM,DB
6625,01/17/19,AM,DB
6619,01/17/19,AM,DB
6627,01/17/19,AM,DB
6610,01/17/19,AM,DB
6615,01/17/19,AM,DB
6620,01/17/19,AM,DB
6614,01/17/19,AM,DB
6613,01/17/19,AM,DB
6624,01/17/19,AM,DB
6622,01/17/19,AM,DB
6618,01/17/19,AM,DB
6616,01/17/19,AM,DB
6623,01/17/19,AM,DB
6626,01/17/19,AM,DB
6621,01/17/19,AM,DB
6628,01/17/19,AM,DB
6684,01/17/19,AM,DB
6611,01/17/19,AM,DB
6627,01/18/19,AM,DB
6683,01/18/19,AM,DB
6623,01/18/19,AM,DB
6622,01/18/19,AM,DB
6613,01/18/19,AM,DB
6617,01/18/19,AM,DB
6621,01/18/19,AM,DB
6626,01/18/19,AM,DB
6620,01/18/19,AM,DB
6612,01/18/19,AM,DB
6616,01/18/19,AM,DB
6684,01/18/19,AM,DB
6628,01/18/19,AM,DB
6619,01/18/19,AM,DB
6618,01/18/19,AM,DB
6625,01/18/19,AM,DB
6615,01/18/19,AM,DB
6611,01/18/19,AM,DB
6624,01/18/19,AM,DB
6626,01/19/19,AM,DB
6612,01/19/19,AM,DB
6628,01/19/19,AM,DB
6613,01/19/19,AM,DB
6611,01/19/19,AM,DB
6617,01/19/19,AM,DB
6621,01/19/19,AM,DB
6616,01/19/19,AM,DB
6618,01/19/19,AM,DB
6614,01/19/19,AM,DB
6625,01/19/19,AM,DB
6624,01/19/19,AM,DB
6620,01/19/19,AM,DB
6627,01/19/19,AM,DB
6619,01/19/19,AM,DB
6622,01/19/19,AM,DB
6615,01/19/19,AM,DB
6683,01/19/19,AM,DB
6684,01/19/19,AM,DB
6623,01/19/19,AM,DB
6610,01/19/19,AM,DB
6610,01/20/19,AM,DB
6627,01/20/19,AM,DB
6624,01/20/19,AM,DB
6614,01/20/19,AM,DB
6620,01/20/19,AM,DB
6625,01/20/19,AM,DB
6621,01/20/19,AM,DB
6618,01/20/19,AM,DB
6612,01/20/19,AM,DB
6616,01/20/19,AM,DB
6683,01/20/19,AM,DB
6628,01/20/19,AM,DB
6622,01/20/19,AM,DB
6613,01/20/19,AM,DB
6615,01/20/19,AM,DB
6617,01/20/19,AM,DB
6611,01/20/19,AM,DB
6623,01/20/19,AM,DB
6619,01/20/19,AM,DB
6684,01/20/19,AM,DB
6626,01/20/19,AM,DB
6613,01/21/19,AM,DB
6623,01/21/19,AM,DB
6628,01/21/19,AM,DB
6616,01/21/19,AM,DB
6614,01/21/19,AM,DB
6684,01/21/19,AM,DB
6610,01/21/19,AM,DB
6611,01/21/19,AM,DB
6627,01/21/19,AM,DB
6683,01/21/19,AM,DB
6624,01/21/19,AM,DB
6625,01/21/19,AM,DB
6620,01/21/19,AM,DB
6618,01/21/19,AM,DB
6615,01/21/19,AM,DB
6626,01/21/19,AM,DB
6621,01/21/19,AM,DB
6619,01/21/19,AM,DB
6622,01/21/19,AM,DB
6617,01/22/19,AM,DB
6623,01/22/19,AM,DB
6620,01/22/19,AM,DB
6611,01/22/19,AM,DB
6613,01/22/19,AM,DB
6625,01/22/19,AM,DB
6610,01/22/19,AM,DB
6624,01/22/19,AM,DB
6627,01/22/19,AM,DB
6626,01/22/19,AM,DB
6616,01/22/19,AM,DB
6621,01/22/19,AM,DB
6622,01/22/19,AM,DB
6614,01/22/19,AM,DB
6612,01/22/19,AM,DB
6683,01/22/19,AM,DB
6618,01/22/19,AM,DB
6684,01/22/19,AM,DB
6619,01/22/19,AM,DB
6615,01/22/19,AM,DB
6628,01/22/19,AM,DB
6618,02/01/19,AM,DB
6623,02/01/19,AM,DB
6627,02/01/19,AM,DB
6683,02/01/19,AM,DB
6613,02/01/19,AM,DB
6612,02/01/19,AM,DB
6620,02/01/19,AM,DB
6610,02/01/19,AM,DB
6622,02/01/19,AM,DB
6628,02/01/19,AM,DB
6625,02/01/19,AM,DB
6614,02/01/19,AM,DB
6617,02/01/19,AM,DB
6624,02/01/19,AM,DB
6619,02/01/19,AM,DB
6611,02/01/19,AM,DB
6615,02/01/19,AM,DB
6626,02/01/19,AM,DB
6616,02/01/19,AM,DB
6684,02/01/19,AM,DB
6621,02/01/19,AM,DB
6628,02/02/19,AM,DB
6616,02/02/19,AM,DB
6683,02/02/19,AM,DB
6619,02/02/19,AM,DB
6614,02/02/19,AM,DB
6624,02/02/19,AM,DB
6684,02/02/19,AM,DB
6613,02/02/19,AM,DB
6612,02/02/19,AM,DB
6627,02/02/19,AM,DB
6610,02/02/19,AM,DB
6611,02/02/19,AM,DB
6623,02/02/19,AM,DB
6621,02/02/19,AM,DB
6626,02/02/19,AM,DB
6617,02/02/19,AM,DB
6625,02/02/19,AM,DB
6618,02/02/19,AM,DB
6615,02/02/19,AM,DB
6622,02/02/19,AM,DB
6619,02/03/19,AM,DB
6620,02/03/19,AM,DB
6628,02/03/19,AM,DB
6626,02/03/19,AM,DB
6684,02/03/19,AM,DB
6611,02/03/19,AM,DB
6614,02/03/19,AM,DB
6618,02/03/19,AM,DB
6683,02/03/19,AM,DB
6627,02/03/19,AM,DB
6623,02/03/19,AM,DB
6625,02/03/19,AM,DB
6610,02/03/19,AM,DB
6621,02/03/19,AM,DB
6613,02/03/19,AM,DB
6615,02/03/19,AM,DB
6617,02/03/19,AM,DB
6616,02/03/19,AM,DB
6624,02/03/19,AM,DB
6617,02/04/19,AM,DB
6623,02/04/19,AM,DB
6613,02/04/19,AM,DB
6624,02/04/19,AM,DB
6622,02/04/19,AM,DB
6620,02/04/19,AM,DB
6618,02/04/19,AM,DB
6612,02/04/19,AM,DB
6626,02/04/19,AM,DB
6610,02/04/19,AM,DB
6627,02/04/19,AM,DB
6614,02/04/19,AM,DB
6625,02/04/19,AM,DB
6611,02/04/19,AM,DB
6619,02/04/19,AM,DB
6621,02/04/19,AM,DB
6628,02/04/19,AM,DB
6683,02/04/19,AM,DB
6615,02/04/19,AM,DB
6684,02/04/19,AM,DB
6616,02/04/19,AM,DB
6627,02/05/19,AM,DB
6623,02/05/19,AM,DB
6614,02/05/19,AM,DB
6684,02/05/19,AM,DB
6613,02/05/19,AM,DB
6612,02/05/19,AM,DB
6683,02/05/19,AM,DB
6618,02/05/19,AM,DB
6628,02/05/19,AM,DB
6621,02/05/19,AM,DB
6624,02/05/19,AM,DB
6611,02/05/19,AM,DB
6622,02/05/19,AM,DB
6615,02/05/19,AM,DB
6620,02/05/19,AM,DB
6625,02/05/19,AM,DB
6626,02/05/19,AM,DB
6619,02/05/19,AM,DB
6617,02/05/19,AM,DB
6684,02/06/19,AM,DB
6616,02/06/19,AM,DB
6621,02/06/19,AM,DB
6683,02/06/19,AM,DB
6614,02/06/19,AM,DB
6613,02/06/19,AM,DB
6620,02/06/19,AM,DB
6623,02/06/19,AM,DB
6612,02/06/19,AM,DB
6618,02/06/19,AM,DB
6625,02/06/19,AM,DB
6615,02/06/19,AM,DB
6626,02/06/19,AM,DB
6617,02/06/19,AM,DB
6619,02/06/19,AM,DB
6627,02/06/19,AM,DB
6610,02/06/19,AM,DB
6624,02/06/19,AM,DB
6628,02/06/19,AM,DB
6611,02/06/19,AM,DB
6616,02/07/19,AM,DB
6611,02/07/19,AM,DB
6619,02/07/19,AM,DB
6618,02/07/19,AM,DB
6620,02/07/19,AM,DB
6615,02/07/19,AM,DB
6628,02/07/19,AM,DB
6684,02/07/19,AM,DB
6623,02/07/19,AM,DB
6612,02/07/19,AM,DB
6626,02/07/19,AM,DB
6621,02/07/19,AM,DB
6622,02/07/19,AM,DB
6613,02/07/19,AM,DB
6617,02/07/19,AM,DB
6614,02/07/19,AM,DB
6625,02/07/19,AM,DB
6610,02/07/19,AM,DB
6683,02/07/19,AM,DB
6624,02/07/19,AM,DB
6627,02/07/19,AM,DB
6622,02/08/19,AM,DB
6627,02/08/19,AM,DB
6614,02/08/19,AM,DB
6623,02/08/19,AM,DB
6618,02/08/19,AM,DB
6617,02/08/19,AM,DB
6612,02/08/19,AM,DB
6613,02/08/19,AM,DB
6625,02/08/19,AM,DB
6683,02/08/19,AM,DB
6610,02/08/19,AM,DB
6684,02/08/19,AM,DB
6624,02/08/19,AM,DB
6619,02/08/19,AM,DB
6620,02/08/19,AM,DB
6615,02/08/19,AM,DB
6616,02/08/19,AM,DB
6626,02/08/19,AM,DB
6621,02/08/19,AM,DB
6628,02/08/19,AM,DB
6611,02/08/19,AM,DB
6626,02/09/19,AM,DB
6684,02/09/19,AM,DB
6619,02/09/19,AM,DB
6624,02/09/19,AM,DB
6622,02/09/19,AM,DB
6627,02/09/19,AM,DB
6628,02/09/19,AM,DB
6610,02/09/19,AM,DB
6615,02/09/19,AM,DB
6683,02/09/19,AM,DB
6621,02/09/19,AM,DB
6623,02/09/19,AM,DB
6614,02/09/19,AM,DB
6617,02/09/19,AM,DB
6618,02/09/19,AM,DB
6613,02/09/19,AM,DB
6612,02/09/19,AM,DB
6616,02/09/19,AM,DB
6625,02/09/19,AM,DB
6620,02/09/19,AM,DB
6611,02/09/19,AM,DB
6610,02/10/19,AM,DB
6616,02/10/19,AM,DB
6614,02/10/19,AM,DB
6618,02/10/19,AM,DB
6611,02/10/19,AM,DB
6625,02/10/19,AM,DB
6626,02/10/19,AM,DB
6623,02/10/19,AM,DB
6620,02/10/19,AM,DB
6615,02/10/19,AM,DB
6612,02/10/19,AM,DB
6628,02/10/19,AM,DB
6627,02/10/19,AM,DB
6613,02/10/19,AM,DB
6683,02/10/19,AM,DB
6617,02/10/19,AM,DB
6684,02/10/19,AM,DB
6621,02/10/19,AM,DB
6624,02/10/19,AM,DB
6622,02/10/19,AM,DB
6612,02/11/19,AM,DB
6684,02/11/19,AM,DB
6683,02/11/19,AM,DB
6625,02/11/19,AM,DB
6619,02/11/19,AM,DB
6623,02/11/19,AM,DB
6622,02/11/19,AM,DB
6627,02/11/19,AM,DB
6628,02/11/19,AM,DB
6617,02/11/19,AM,DB
6615,02/11/19,AM,DB
6621,02/11/19,AM,DB
6610,02/11/19,AM,DB
6613,02/11/19,AM,DB
6624,02/11/19,AM,DB
6611,02/11/19,AM,DB
6618,02/11/19,AM,DB
6614,02/11/19,AM,DB
6616,02/11/19,AM,DB
6620,02/11/19,AM,DB
6683,02/12/19,AM,DB
6610,02/12/19,AM,DB
6612,02/12/19,AM,DB
6618,02/12/19,AM,DB
6613,02/12/19,AM,DB
6622,02/12/19,AM,DB
6614,02/12/19,AM,DB
6684,02/12/19,AM,DB
6627,02/12/19,AM,DB
6616,02/12/19,AM,DB
6620,02/12/19,AM,DB
6615,02/12/19,AM,DB
6628,02/12/19,AM,DB
6626,02/12/19,AM,DB
6617,02/12/19,AM,DB
6624,02/12/19,AM,DB
6619,02/12/19,AM,DB
6621,02/12/19,AM,DB
6623,02/12/19,AM,DB
6612,02/13/19,AM,DB
6616,02/13/19,AM,DB
6683,02/13/19,AM,DB
6613,02/13/19,AM,DB
6622,02/13/19,AM,DB
6614,02/13/19,AM,DB
6610,02/13/19,AM,DB
6627,02/13/19,AM,DB
6615,02/13/19,AM,DB
6628,02/13/19,AM,DB
6623,02/13/19,AM,DB
6618,02/13/19,AM,DB
6620,02/13/19,AM,DB
6621,02/13/19,AM,DB
6611,02/13/19,AM,DB
6684,02/13/19,AM,DB
6624,02/13/19,AM,DB
6619,02/13/19,AM,DB
6626,02/13/19,AM,DB
6617,02/13/19,AM,DB
6616,02/14/19,AM,DB
6626,02/14/19,AM,DB
6623,02/14/19,AM,DB
6614,02/14/19,AM,DB
6611,02/14/19,AM,DB
6618,02/14/19,AM,DB
6612,02/14/19,AM,DB
6628,02/14/19,AM,DB
6610,02/14/19,AM,DB
6621,02/14/19,AM,DB
6619,02/14/19,AM,DB
6615,02/14/19,AM,DB
6625,02/14/19,AM,DB
6617,02/14/19,AM,DB
6622,02/14/19,AM,DB
6624,02/14/19,AM,DB
6627,02/14/19,AM,DB
6684,02/14/19,AM,DB
6683,02/14/19,AM,DB
6613,02/14/19,AM,DB
6620,02/14/19,AM,DB
6614,02/15/19,AM,DB
6621,02/15/19,AM,DB
6612,02/15/19,AM,DB
6617,02/15/19,AM,DB
6625,02/15/19,AM,DB
6611,02/15/19,AM,DB
6613,02/15/19,AM,DB
6684,02/15/19,AM,DB
6619,02/15/19,AM,DB
6623,02/15/19,AM,DB
6628,02/15/19,AM,DB
6627,02/15/19,AM,DB
6615,02/15/19,AM,DB
6618,02/15/19,AM,DB
6616,02/15/19,AM,DB
6626,02/15/19,AM,DB
6624,02/15/19,AM,DB
6610,02/15/19,AM,DB
6620,02/15/19,AM,DB
6622,02/15/19,AM,DB
6683,02/15/19,AM,DB
6616,02/16/19,AM,DB
6624,02/16/19,AM,DB
6627,02/16/19,AM,DB
6625,02/16/19,AM,DB
6626,02/16/19,AM,DB
6623,02/16/19,AM,DB
6619,02/16/19,AM,DB
6683,02/16/19,AM,DB
6684,02/16/19,AM,DB
6628,02/16/19,AM,DB
6617,02/16/19,AM,DB
6615,02/16/19,AM,DB
6611,02/16/19,AM,DB
6618,02/16/19,AM,DB
6622,02/16/19,AM,DB
6612,02/16/19,AM,DB
6621,02/16/19,AM,DB
6620,02/16/19,AM,DB
6613,02/16/19,AM,DB
6614,02/16/19,AM,DB
6610,02/16/19,AM,DB
6621,02/17/19,AM,DB
6612,02/17/19,AM,DB
6613,02/17/19,AM,DB
6616,02/17/19,AM,DB
6628,02/17/19,AM,DB
6610,02/17/19,AM,DB
6611,02/17/19,AM,DB
6684,02/17/19,AM,DB
6620,02/17/19,AM,DB
6622,02/17/19,AM,DB
6625,02/17/19,AM,DB
6626,02/17/19,AM,DB
6623,02/17/19,AM,DB
6618,02/17/19,AM,DB
6683,02/17/19,AM,DB
6619,02/17/19,AM,DB
6614,02/17/19,AM,DB
6627,02/17/19,AM,DB
6617,02/17/19,AM,DB
6615,02/17/19,AM,DB
6624,02/17/19,AM,DB
6684,02/18/19,AM,DB
6628,02/18/19,AM,DB
6618,02/18/19,AM,DB
6625,02/18/19,AM,DB
6616,02/18/19,AM,DB
6622,02/18/19,AM,DB
6626,02/18/19,AM,DB
6619,02/18/19,AM,DB
6623,02/18/19,AM,DB
6615,02/18/19,AM,DB
6627,02/18/19,AM,DB
6610,02/18/19,AM,DB
6624,02/18/19,AM,DB
6621,02/18/19,AM,DB
6613,02/18/19,AM,DB
6620,02/18/19,AM,DB
6683,02/18/19,AM,DB
6617,02/18/19,AM,DB
6611,02/18/19,AM,DB
6626,02/19/19,AM,DB
6610,02/19/19,AM,DB
6613,02/19/19,AM,DB
6611,02/19/19,AM,DB
6624,02/19/19,AM,DB
6684,02/19/19,AM,DB
6683,02/19/19,AM,DB
6620,02/19/19,AM,DB
6618,02/19/19,AM,DB
6616,02/19/19,AM,DB
6628,02/19/19,AM,DB
6614,02/19/19,AM,DB
6617,02/19/19,AM,DB
6612,02/19/19,AM,DB
6625,02/19/19,AM,DB
6615,02/19/19,AM,DB
6619,02/19/19,AM,DB
6623,02/19/19,AM,DB
6621,02/19/19,AM,DB
6622,02/19/19,AM,DB
6614,02/20/19,AM,DB
6625,02/20/19,AM,DB
6683,02/20/19,AM,DB
6612,02/20/19,AM,DB
6624,02/20/19,AM,DB
6626,02/20/19,AM,DB
6623,02/20/19,AM,DB
6618,02/20/19,AM,DB
6613,02/20/19,AM,DB
6621,02/20/19,AM,DB
6617,02/20/19,AM,DB
6619,02/20/19,AM,DB
6684,02/20/19,AM,DB
6615,02/20/19,AM,DB
6622,02/20/19,AM,DB
6616,02/20/19,AM,DB
6610,02/20/19,AM,DB
6611,02/20/19,AM,DB
6627,02/20/19,AM,DB
6628,02/20/19,AM,DB
6620,02/20/19,AM,DB
6611,02/21/19,AM,DB
6622,02/21/19,AM,DB
6615,02/21/19,AM,DB
6612,02/21/19,AM,DB
6628,02/21/19,AM,DB
6613,02/21/19,AM,DB
6626,02/21/19,AM,DB
6621,02/21/19,AM,DB
6624,02/21/19,AM,DB
6620,02/21/19,AM,DB
6617,02/21/19,AM,DB
6683,02/21/19,AM,DB
6610,02/21/19,AM,DB
6618,02/21/19,AM,DB
6684,02/21/19,AM,DB
6627,02/21/19,AM,DB
6614,02/21/19,AM,DB
6625,02/21/19,AM,DB
6619,02/21/19,AM,DB
6623,02/21/19,AM,DB
6616,02/21/19,AM,DB
6621,02/22/19,AM,DB
6623,02/22/19,AM,DB
6628,02/22/19,AM,DB
6625,02/22/19,AM,DB
6614,02/22/19,AM,DB
6684,02/22/19,AM,DB
6627,02/22/19,AM,DB
6619,02/22/19,AM,DB
6624,02/22/19,AM,DB
6626,02/22/19,AM,DB
6617,02/22/19,AM,DB
6613,02/22/19,AM,DB
6612,02/22/19,AM,DB
6618,02/22/19,AM,DB
6620,02/22/19,AM,DB
6611,02/22/19,AM,DB
6610,02/22/19,AM,DB
6622,02/22/19,AM,DB
6615,02/22/19,AM,DB
6683,02/22/19,AM,DB
6624,03/01/19,AM,DB
6612,03/01/19,AM,DB
6623,03/01/19,AM,DB
6615,03/01/19,AM,DB
6614,03/01/19,AM,DB
6618,03/01/19,AM,DB
6627,03/01/19,AM,DB
6625,03/01/19,AM,DB
6617,03/01/19,AM,DB
6610,03/01/19,AM,DB
6619,03/01/19,AM,DB
6621,03/01/19,AM,DB
6613,03/01/19,AM,DB
6683,03/01/19,AM,DB
6626,03/01/19,AM,DB
6616,03/01/19,AM,DB
6611,03/01/19,AM,DB
6622,03/01/19,AM,DB
6684,03/01/19,AM,DB
6628,03/01/19,AM,DB
6610,03/02/19,AM,DB
6628,03/02/19,AM,DB
6616,03/02/19,AM,DB
6624,03/02/19,AM,DB
6621,03/02/19,AM,DB
6617,03/02/19,AM,DB
6620,03/02/19,AM,DB
6615,03/02/19,AM,DB
6626,03/02/19,AM,DB
6627,03/02/19,AM,DB
6625,03/02/19,AM,DB
6613,03/02/19,AM,DB
6614,03/02/19,AM,DB
6619,03/02/19,AM,DB
6618,03/02/19,AM,DB
6683,03/02/19,AM,DB
6623,03/02/19,AM,DB
6684,03/02/19,AM,DB
6622,03/02/19,AM,DB
6611,03/02/19,AM,DB
6684,03/03/19,AM,DB
6618,03/03/19,AM,DB
6620,03/03/19,AM,DB
6624,03/03/19,AM,DB
6615,03/03/19,AM,DB
